FeeCategoryName,ItemName,RevenueCategoryName,Amount,AmountWithNoTax,TaxTotal,OrgMemberId,OrgMemberFamilyId,MemberFullName,MembershipName,Start,End,CourtLabels,InstructorNames,PaymentType,TransactionType,TransactionId,TransactionDate,PaidDate,FamilyName,ItemCost
Event Registration,Private Event - Glenn's Private Group,Court Fees (6002),13.0,13.0,0.0,3639027,,REDACTED,The Founders,2025-06-24T11:00:00,2025-06-24T13:00:00,"Court #3, Court #4, Court #5",,Credit Card,Fee,63647619,2025-06-23T18:28:23.053,2025-06-24T11:03:46.28,REDACTED,
Event Registration,Private Event - Glenn's Private Group,Court Fees (6002),13.0,13.0,0.0,4291205,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-24T11:00:00,2025-06-24T13:00:00,"Court #3, Court #4, Court #5",,Credit Card,Fee,63647620,2025-06-23T18:28:23.127,2025-06-24T10:32:57.663,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),27.0,27.0,0.0,5756072,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-25T18:00:00,2025-06-25T20:00:00,"Court #3, Court #4",,Credit Card,Fee,63648279,2025-06-23T18:34:33.757,2025-06-25T18:53:25.443,REDACTED,
Event Registration,Advanced - 4.0 Open Play,Organized Play Fees (6004),5.0,5.0,0.0,4918536,,REDACTED,Basic Membership w. Payment Plan,2025-06-23T20:00:00,2025-06-23T22:00:00,"Court #3, Court #4",,Credit Card,Fee,63649071,2025-06-23T18:42:43.647,2025-06-24T08:32:11.293,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,3663015,,REDACTED,The Founders,2025-06-23T19:00:00,2025-06-23T20:00:00,Court #4,,Account Credit,Refund - Account Credit,63650699,2025-06-23T18:58:57.983,2025-06-23T18:58:57.983,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,3662851,,REDACTED,The Founders,2025-06-23T19:00:00,2025-06-23T20:00:00,Court #4,,Account Credit,Refund - Account Credit,63650700,2025-06-23T18:58:58.017,2025-06-23T18:58:58.017,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,7109401,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-23T19:00:00,2025-06-23T20:00:00,Court #4,,Credit Card,Fee,63650701,2025-06-23T18:58:58.033,2025-06-23T20:01:15.51,REDACTED,
Event Registration,Advanced - 4.0 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,5932002,1661131.0,REDACTED,Gympass- New Member,2025-06-23T20:00:00,2025-06-23T22:00:00,"Court #3, Court #4",,Credit Card,Fee,63652305,2025-06-23T19:13:41.137,2025-06-24T08:32:02.03,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,3662851,,REDACTED,The Founders,2025-06-30T19:00:00,2025-06-30T20:00:00,Court #3,,Account Credit,Fee,63657054,2025-06-23T20:02:33.463,2025-06-30T18:58:24.547,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,3663015,,REDACTED,The Founders,2025-06-30T19:00:00,2025-06-30T20:00:00,Court #3,,Account Credit,Fee,63657055,2025-06-23T20:02:33.483,2025-06-30T18:58:35.083,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3889912,,REDACTED,Dill-uxe - Seniors ($358 + Tax),2025-06-24T11:00:00,2025-06-24T13:00:00,Court #7,,Credit Card,Fee,63658936,2025-06-23T20:23:05.753,2025-06-24T11:10:39.36,REDACTED,
Event Registration, High Intermediate - Ladies Night High Intermediate,Organized Play Fees (6004),17.0,17.0,0.0,4212642,,REDACTED,Sweet & Sour,2025-06-25T18:00:00,2025-06-25T20:00:00,"Court #1, Court #2",,Credit Card,Fee,63663245,2025-06-23T21:13:49.587,2025-06-25T18:08:59.463,REDACTED,
Event Registration, High Intermediate - Open Play High Intermediate 3.5,Organized Play Fees (6004),17.0,17.0,0.0,3638610,878757.0,REDACTED,The Founders,2025-06-26T18:00:00,2025-06-26T20:00:00,"Court #5, Court #6",,Credit Card,Fee,63663290,2025-06-23T21:14:38.717,2025-06-27T07:03:44.343,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5357035,1285553.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-27T19:00:00,2025-06-27T22:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,63663563,2025-06-23T21:17:43.47,2025-06-27T19:19:39.263,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6026364,1285553.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-27T19:00:00,2025-06-27T22:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,63663564,2025-06-23T21:17:43.493,2025-06-27T19:14:48.49,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6026925,1285553.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-27T19:00:00,2025-06-27T22:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,63663565,2025-06-23T21:17:43.52,2025-06-27T19:13:06.49,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5357034,1285553.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-27T19:00:00,2025-06-27T22:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,63663566,2025-06-23T21:17:43.537,2025-06-27T19:19:32.64,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4646405,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-24T18:00:00,2025-06-24T20:00:00,"Court #3, Court #4",,Credit Card,Fee,63663980,2025-06-23T21:23:23.733,2025-06-24T18:17:09.357,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),5.0,5.0,0.0,5506132,1408448.0,REDACTED,Basic Membership,2025-06-30T18:00:00,2025-06-30T20:00:00,"Court #4, Court #5, Court #6",,Credit Card,Fee,63669316,2025-06-23T22:50:39.35,2025-06-30T18:18:44.483,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),5.0,5.0,0.0,5506132,1408448.0,REDACTED,Basic Membership,2025-06-27T11:00:00,2025-06-27T13:00:00,"Court #6, Court #7",,Credit Card,Fee,63669364,2025-06-23T22:51:41.837,2025-06-27T11:09:18.73,REDACTED,
Event Registration,Advanced - 4.0 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4371832,,REDACTED,Sweet & Sour - Seniors,2025-06-25T20:00:00,2025-06-25T22:00:00,Court #6,,Credit Card,Fee,63670545,2025-06-23T23:15:37.25,2025-06-23T23:15:50.567,REDACTED,
Event Registration,Private Event - Glenn's Private Group,Court Fees (6002),13.0,13.0,0.0,5032659,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-24T11:00:00,2025-06-24T13:00:00,"Court #3, Court #4, Court #5",,Credit Card,Fee,63672498,2025-06-24T00:11:18.4,2025-06-24T11:04:20.35,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,3657082,,REDACTED,The Founders,2025-06-25T20:00:00,2025-06-25T22:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5",,Credit Card,Fee,63674286,2025-06-24T02:01:55.873,2025-06-25T19:48:56.343,REDACTED,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,4392407,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-28T16:54:09.4,2025-07-27T17:54:09.4,,,Credit Card,Fee,63676358,2025-06-24T04:08:33.837,2025-06-28T04:42:37,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4403131,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-24T11:00:00,2025-06-24T13:00:00,Court #7,,Credit Card,Fee,63680270,2025-06-24T07:22:52.82,2025-06-24T11:10:33.53,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),5.0,5.0,0.0,3668700,,REDACTED,Basic - Founders,2025-06-27T11:00:00,2025-06-27T13:00:00,"Court #6, Court #7",,Credit Card,Fee,63685306,2025-06-24T09:01:38.7,2025-06-27T11:09:32.347,REDACTED,
Reservation,"Drilling with The Titan Ball Machine $70 per HR ($2,299 Value)",Court Fees (6002),70.0,70.0,0.0,5504566,1504396.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-25T10:00:00,2025-06-25T11:00:00,Court #3,,Credit Card,Fee,63691930,2025-06-24T10:24:00.943,2025-06-25T10:33:16.33,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),27.0,27.0,0.0,7565058,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-24T11:00:00,2025-06-24T13:00:00,Court #7,,Credit Card,Fee,63692443,2025-06-24T10:30:22.38,2025-06-24T10:30:42.06,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,5226527,1246385.0,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-30T18:00:00,2025-06-30T20:00:00,"Court #4, Court #5, Court #6",,Credit Card,Fee,63694818,2025-06-24T10:56:07.8,2025-06-30T18:19:43.493,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,7530546,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-26T21:00:00,2025-06-26T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",,Credit Card,Fee,63695044,2025-06-24T10:58:26.03,2025-06-24T10:59:11.8,REDACTED,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,4010709,940128.0,REDACTED,Basic Membership w. Payment Plan,2025-06-25T11:00:00,2025-06-25T13:00:00,Court #5,,Credit Card,Fee,63695699,2025-06-24T11:04:12.37,2025-06-25T11:41:54.217,REDACTED,
Event Registration,Private Event - Glenn's Private Group,Court Fees (6002),13.0,13.0,0.0,7565302,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-24T11:00:00,2025-06-24T13:00:00,"Court #3, Court #4, Court #5",,Credit Card,Fee,63696108,2025-06-24T11:08:04.86,2025-06-24T11:08:14.02,REDACTED,
Event Registration, High Intermediate - Open Play High Intermediate 3.5,Organized Play Fees (6004),27.0,27.0,0.0,7099716,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-26T18:00:00,2025-06-26T20:00:00,"Court #5, Court #6",,Credit Card,Fee,63696875,2025-06-24T11:16:11.06,2025-06-26T10:05:27.027,REDACTED,
Event Registration, High Intermediate - Open Play High Intermediate 3.5,Organized Play Fees (6004),27.0,27.0,0.0,6333340,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-26T18:00:00,2025-06-26T20:00:00,"Court #5, Court #6",,Credit Card,Fee,63698423,2025-06-24T11:32:14.273,2025-06-27T07:03:38.193,REDACTED,
Event Registration, High Intermediate - Open Play High Intermediate 3.5,Organized Play Fees (6004),27.0,27.0,0.0,7141509,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-26T18:00:00,2025-06-26T20:00:00,"Court #5, Court #6",,Credit Card,Fee,63698424,2025-06-24T11:32:14.383,2025-06-27T07:03:10.537,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6139433,,REDACTED,Gympass- New Member,2025-06-26T21:00:00,2025-06-26T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",,Credit Card,Fee,63699287,2025-06-24T11:41:54.117,2025-06-26T20:43:16.717,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,5947412,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-24T18:00:00,2025-06-24T20:00:00,"Court #3, Court #4",,Credit Card,Fee,63700790,2025-06-24T11:53:50.447,2025-06-24T18:18:20.763,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5062660,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-25T20:00:00,2025-06-25T22:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5",,Credit Card,Fee,63702631,2025-06-24T12:09:09.097,2025-06-25T16:54:54.333,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),27.0,27.0,0.0,7561185,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-24T18:00:00,2025-06-24T20:00:00,Court #5,,Credit Card,Fee,63708907,2025-06-24T13:13:38.197,2025-06-24T14:59:26.13,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5507327,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-24T20:00:00,2025-06-24T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5",,Credit Card,Fee,63718221,2025-06-24T14:55:15.06,2025-06-24T20:14:42.06,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3653327,,REDACTED,The Founders,2025-06-27T11:00:00,2025-06-27T13:00:00,"Court #6, Court #7",,Credit Card,Fee,63719284,2025-06-24T15:04:34.83,2025-06-27T09:13:48.453,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3653327,,REDACTED,The Founders,2025-06-29T11:00:00,2025-06-29T13:00:00,"Court #6, Court #7, Court #8",,Credit Card,Fee,63719445,2025-06-24T15:06:09.38,2025-06-29T11:29:17.957,REDACTED,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4646440,,REDACTED,Johnson & Johnson / Janssen (Email to Verify),2025-06-25T11:00:00,2025-06-25T13:00:00,Court #5,,Credit Card,Fee,63721665,2025-06-24T15:29:11.743,2025-06-25T11:41:59.62,REDACTED,
Event Registration,Advanced - 4.0 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4385315,1014909.0,REDACTED,Sweet & Sour,2025-06-24T20:00:00,2025-06-24T22:00:00,Court #7,,Credit Card,Fee,63722292,2025-06-24T15:34:11.16,2025-06-24T20:21:02.937,REDACTED,
Event Registration,Private Event - Glenn's Private Group,Court Fees (6002),13.0,13.0,0.0,5504566,1504396.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-26T11:00:00,2025-06-26T13:00:00,"Court #3, Court #4, Court #5",,Credit Card,Fee,63722327,2025-06-24T15:34:14.137,2025-06-26T11:07:46.247,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6162590,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-24T20:00:00,2025-06-24T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5",,Credit Card,Fee,63722432,2025-06-24T15:35:34.113,2025-06-24T20:28:42.15,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,7007034,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-24T18:00:00,2025-06-24T20:00:00,"Court #3, Court #4",,Credit Card,Fee,63722782,2025-06-24T15:39:27.63,2025-06-24T18:17:16.303,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6391745,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-24T20:00:00,2025-06-24T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5",,Credit Card,Fee,63723161,2025-06-24T15:43:57.29,2025-06-24T21:13:56.123,REDACTED,
Event Registration,Advanced - 4.0 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4371832,,REDACTED,Sweet & Sour - Seniors,2025-06-24T20:00:00,2025-06-24T22:00:00,Court #7,,Credit Card,Fee,63723365,2025-06-24T15:46:12.273,2025-06-24T15:46:38.64,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,5756648,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-24T18:00:00,2025-06-24T20:00:00,"Court #3, Court #4",,Credit Card,Fee,63726696,2025-06-24T16:19:04.493,2025-06-24T18:17:25.41,REDACTED,
Event Registration, High Intermediate - Ladies Night High Intermediate,Organized Play Fees (6004),17.0,17.0,0.0,3652960,,REDACTED,The Founders,2025-06-25T18:00:00,2025-06-25T20:00:00,"Court #1, Court #2",,Credit Card,Fee,63727063,2025-06-24T16:23:03.75,2025-06-24T16:23:08.183,REDACTED,
Event Registration,Advanced - 4.0 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,5567565,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-24T20:00:00,2025-06-24T22:00:00,Court #7,,Credit Card,Fee,63728678,2025-06-24T16:38:13.313,2025-06-24T20:21:17.083,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),40.0,40.0,0.0,6597760,,REDACTED,Bread & Butter Annual ($270 + Tax),2025-06-24T18:00:00,2025-06-24T20:00:00,Court #6,,Credit Card,Fee,63732053,2025-06-24T17:12:16.907,2025-06-24T17:53:24.86,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),23.0,23.0,0.0,7561185,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-24T18:00:00,2025-06-24T20:00:00,Court #6,,Credit Card,Fee,63732054,2025-06-24T17:12:16.907,2025-06-24T17:57:40.65,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,3636659,,REDACTED,Basic - Founders w/ Payment,2025-06-24T18:00:00,2025-06-24T20:00:00,"Court #3, Court #4",,Credit Card,Fee,63734903,2025-06-24T17:42:59.89,2025-06-24T18:45:24.257,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5874541,1948434.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-24T20:00:00,2025-06-24T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5",,Credit Card,Fee,63735831,2025-06-24T17:51:29.633,2025-06-24T20:25:56.513,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6676110,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-24T20:00:00,2025-06-24T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5",,Credit Card,Fee,63735832,2025-06-24T17:51:29.76,2025-06-24T19:54:16.193,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4571450,,REDACTED,Bread & Butter Annual ($270 + Tax),2025-06-24T18:00:00,2025-06-24T20:00:00,Court #1,,Credit Card,Fee,63736392,2025-06-24T17:56:11.097,2025-06-24T18:01:35.837,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6042303,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-24T20:00:00,2025-06-24T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5",,Credit Card,Fee,63736503,2025-06-24T17:57:04.92,2025-06-24T20:26:08.24,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4275458,,REDACTED,Sweet & Sour,2025-06-24T20:00:00,2025-06-24T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5",,Credit Card,Fee,63736842,2025-06-24T18:00:10.843,2025-06-24T20:28:55.33,REDACTED,
POS,Equipment - Premium Paddle Demo - 1 Hour,Other POS (6006),5.33,5.0,0.33,3664711,,REDACTED,The Founders,2025-06-24T18:08:37.797,2025-06-24T18:08:37.797,,,Credit Card,Fee,63737823,2025-06-24T18:08:37.797,2025-06-24T18:08:37.797,REDACTED,0.0
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,7568686,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-29T13:00:00,2025-06-29T15:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,63738172,2025-06-24T18:11:55.643,2025-06-29T15:52:35.363,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,5226527,1246385.0,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-28T11:00:00,2025-06-28T13:00:00,"Court #3, Court #4, Court #5",,Credit Card,Fee,63738705,2025-06-24T18:16:39.5,2025-06-28T10:54:20.86,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,5226527,1246385.0,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-29T11:00:00,2025-06-29T13:00:00,"Court #6, Court #7, Court #8",,Credit Card,Fee,63738769,2025-06-24T18:17:06.337,2025-06-29T11:07:08.683,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,7557755,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-24T20:00:00,2025-06-24T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5",,Credit Card,Fee,63739210,2025-06-24T18:21:37.297,2025-06-24T20:22:32.307,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,5116629,,REDACTED,Sweet & Sour - Seniors,2025-06-28T11:00:00,2025-06-28T13:00:00,"Court #3, Court #4, Court #5",,Credit Card,Fee,63742810,2025-06-24T18:56:30.157,2025-06-28T10:37:57.143,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4287882,1666179.0,REDACTED,Sweet & Sour,2025-06-24T20:00:00,2025-06-24T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5",,Credit Card,Fee,63743357,2025-06-24T19:01:41.92,2025-06-24T19:16:49.177,REDACTED,
POS,Drinks - Gatorade ,Other POS (6006),2.5,2.5,0.0,7007034,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-24T19:34:03.617,2025-06-24T19:34:03.617,,,Credit Card,Fee,63746450,2025-06-24T19:34:03.617,2025-06-24T19:34:03.617,REDACTED,0.0
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4999305,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-24T20:00:00,2025-06-24T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5",,Credit Card,Fee,63746453,2025-06-24T19:34:11.67,2025-06-24T20:12:21.19,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4747162,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-24T20:00:00,2025-06-24T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5",,Credit Card,Fee,63746506,2025-06-24T19:34:14.353,2025-06-24T20:28:24.637,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6139828,1666179.0,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-24T20:00:00,2025-06-24T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5",,Credit Card,Fee,63747691,2025-06-24T19:47:40.497,2025-06-24T20:25:25.177,REDACTED,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,6139828,1666179.0,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-24T00:00:00,2025-07-23T01:00:00,,,Credit Card,Fee,63747739,2025-06-24T19:48:07.11,2025-06-25T04:29:51.193,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4767618,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-24T20:00:00,2025-06-24T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5",,Credit Card,Fee,63748523,2025-06-24T19:56:09.797,2025-06-24T20:54:27.183,REDACTED,
POS,Drinks - Coke Zero ,Other POS (6006),2.0,2.0,0.0,4206568,1946479.0,REDACTED,Sweet & Sour,2025-06-24T19:57:46.56,2025-06-24T19:57:46.56,,,Credit Card,Fee,63748679,2025-06-24T19:57:46.56,2025-06-24T19:57:46.56,REDACTED,0.0
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6196737,1663315.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-24T20:00:00,2025-06-24T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5",,Credit Card,Fee,63749732,2025-06-24T20:06:33.953,2025-06-24T20:07:06.39,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6398131,1663315.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-24T20:00:00,2025-06-24T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5",,Credit Card,Fee,63749733,2025-06-24T20:06:33.987,2025-06-24T20:07:14.67,REDACTED,
POS,Equipment - Premium Paddle Demo - 1 Hour,Other POS (6006),5.33,5.0,0.33,5159887,,REDACTED,Basic Membership,2025-06-24T20:10:50.143,2025-06-24T20:10:50.143,,,Credit Card,Fee,63750127,2025-06-24T20:10:50.143,2025-06-24T20:10:50.143,REDACTED,0.0
