FeeCategoryName,ItemName,RevenueCategoryName,Amount,AmountWithNoTax,TaxTotal,OrgMemberId,OrgMemberFamilyId,MemberFullName,MembershipName,Start,End,CourtLabels,InstructorNames,PaymentType,TransactionType,TransactionId,TransactionDate,PaidDate,FamilyName,ItemCost
Event Registration,Advanced - 4.0 Open Play,Organized Play Fees (6004),27.0,27.0,0.0,7812172,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-27T07:00:00,2025-07-27T09:00:00,"Court #6, Court #7",,Credit Card,Fee,66613013,2025-07-27T07:27:00.167,2025-07-27T07:27:43.8,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),27.0,27.0,0.0,6704035,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-28T18:00:00,2025-07-28T20:00:00,"Court #5, Court #6, Court #7",,Credit Card,Fee,66614797,2025-07-27T07:52:43.72,2025-07-28T17:57:26.27,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),40.0,40.0,0.0,7805239,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-27T08:30:00,2025-07-27T09:30:00,Court #4,,Credit Card,Fee,66616509,2025-07-27T08:14:21.68,2025-07-27T09:12:27.827,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),2.0,2.0,0.0,6698837,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-28T18:00:00,2025-07-28T20:00:00,"Court #5, Court #6, Court #7",,Credit Card,Fee,66617447,2025-07-27T08:32:22.343,2025-07-28T19:20:22.08,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),25.0,25.0,0.0,6698837,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-28T18:00:00,2025-07-28T20:00:00,"Court #5, Court #6, Court #7",,Account Credit,Fee,66617447,2025-07-27T08:32:22.343,2025-07-28T19:20:22.08,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,5747219,,REDACTED,Basic Membership,2025-07-28T20:00:00,2025-07-28T22:00:00,Court #5,,Credit Card,Fee,66625012,2025-07-27T09:56:49.35,2025-07-28T19:32:13.18,REDACTED,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3657621,,REDACTED,Bread & Butter Annual ($270 + Tax),2025-07-27T11:00:00,2025-07-27T13:00:00,"Court #2, Court #3, Court #4",,Credit Card,Fee,66626974,2025-07-27T10:16:51.277,2025-07-27T13:01:54.663,REDACTED,
Membership Fee,,Membership Sales (6001),403.04,378.0,25.04,6185786,,REDACTED,DROP IN (FREE Membership - $10 When You Come),,2025-07-27T10:52:40.453,,,Credit Card,Refund - CC,66630751,2025-07-27T10:52:40.453,2025-07-27T10:52:40.453,REDACTED,
Event Registration, High Intermediate - Ladies Night High Intermediate,Organized Play Fees (6004),27.0,27.0,0.0,4901491,1161866.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-28T18:00:00,2025-07-28T20:00:00,"Court #1, Court #2",,Credit Card,Fee,66631774,2025-07-27T11:00:06.417,2025-07-28T19:17:45.737,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5357035,1285553.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-27T15:00:00,2025-07-27T18:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",,Credit Card,Fee,66638270,2025-07-27T11:49:14.377,2025-07-27T16:01:30.947,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6026364,1285553.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-27T15:00:00,2025-07-27T18:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",,Credit Card,Fee,66638273,2025-07-27T11:49:14.47,2025-07-27T16:01:49.3,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6026925,1285553.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-27T15:00:00,2025-07-27T18:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",,Credit Card,Fee,66638275,2025-07-27T11:49:14.673,2025-07-27T16:01:11.103,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5357034,1285553.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-27T15:00:00,2025-07-27T18:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",,Credit Card,Fee,66638276,2025-07-27T11:49:14.71,2025-07-27T16:01:24.727,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6248311,1620820.0,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-07-27T15:00:00,2025-07-27T18:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",,Credit Card,Fee,66640451,2025-07-27T12:02:00.04,2025-07-27T16:45:43.61,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,7365998,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-07-27T15:00:00,2025-07-27T18:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",,Credit Card,Fee,66642098,2025-07-27T12:16:13.37,2025-07-27T16:01:16.897,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4280704,992516.0,REDACTED,Sweet & Sour,2025-07-30T18:00:00,2025-07-30T20:00:00,"Court #5, Court #6, Court #7",,Credit Card,Fee,66643234,2025-07-27T12:24:09.27,2025-07-30T17:29:48.433,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4280704,992516.0,REDACTED,Sweet & Sour,2025-07-28T18:00:00,2025-07-28T20:00:00,"Court #5, Court #6, Court #7",,Credit Card,Fee,66643432,2025-07-27T12:25:30.583,2025-07-28T16:18:46.297,REDACTED,
Lesson,Semi-Private,Lesson Fees (6003),100.0,100.0,0.0,7487448,1959944.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-27T11:00:00,2025-07-27T12:00:00,Court #1,B. Friedman,Credit Card,Fee,66645039,2025-07-27T12:40:29.757,2025-07-27T12:40:41.997,REDACTED,
Reservation,"Drilling with The Titan Ball Machine $70 per HR ($2,299 Value)",Court Fees (6002),35.0,35.0,0.0,5226527,1246385.0,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-07-28T18:30:00,2025-07-28T19:30:00,Court #8,,Credit Card,Fee,66645758,2025-07-27T12:47:58.783,2025-07-28T19:28:23.997,REDACTED,
Reservation,"Drilling with The Titan Ball Machine $70 per HR ($2,299 Value)",Court Fees (6002),20.0,20.0,0.0,5506132,1408448.0,REDACTED,Basic Membership,2025-07-28T18:30:00,2025-07-28T19:30:00,Court #8,,Credit Card,Fee,66645759,2025-07-27T12:47:58.813,2025-07-28T19:28:29.88,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,7814116,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-27T15:00:00,2025-07-27T17:00:00,Court #1,,Credit Card,Fee,66651043,2025-07-27T13:29:43.52,2025-07-27T16:47:10.663,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,7814536,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-27T15:00:00,2025-07-27T17:00:00,Court #1,,Credit Card,Fee,66651044,2025-07-27T13:29:43.547,2025-07-27T16:47:17.897,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,7814297,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-27T15:00:00,2025-07-27T17:00:00,Court #1,,Credit Card,Fee,66651045,2025-07-27T13:29:43.573,2025-07-27T16:47:26.477,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,7814527,2008118.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-27T15:00:00,2025-07-27T17:00:00,Court #1,,Credit Card,Fee,66651046,2025-07-27T13:29:43.593,2025-07-27T16:47:31.703,REDACTED,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4890492,,REDACTED,Bread & Butter Annual ($270 + Tax),2025-07-29T11:00:00,2025-07-29T13:00:00,"Court #5, Court #6",,Credit Card,Fee,66656457,2025-07-27T14:08:52.37,2025-07-29T10:54:11.183,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,7670298,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-27T15:00:00,2025-07-27T18:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",,Credit Card,Fee,66660612,2025-07-27T14:51:28.753,2025-07-27T16:01:38.67,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,7720450,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-27T18:00:00,2025-07-27T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,66661814,2025-07-27T15:02:36.907,2025-07-27T17:50:08.683,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),80.0,80.0,0.0,7815530,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-27T15:15:00,2025-07-27T16:15:00,Court #8,,Credit Card,Fee,66662204,2025-07-27T15:06:49.52,2025-07-27T15:14:20.503,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,7138291,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-07-27T18:00:00,2025-07-27T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,66663375,2025-07-27T15:22:12.26,2025-07-27T17:55:49.267,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),6.25,6.25,0.0,4718604,,REDACTED,Basic Membership w. Payment Plan,2025-07-28T18:30:00,2025-07-28T21:00:00,Court #4,,Credit Card,Fee,66664422,2025-07-27T15:33:58.937,2025-07-28T19:19:08.48,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6521918,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-27T18:00:00,2025-07-27T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,66665754,2025-07-27T15:49:10.26,2025-07-27T18:28:25.33,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,5805269,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-07-31T21:00:00,2025-07-31T22:00:00,Court #6,,Credit Card,Fee,66669603,2025-07-27T16:30:45.683,2025-07-31T21:00:09.073,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,6445006,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-07-31T21:00:00,2025-07-31T22:00:00,Court #6,,Credit Card,Fee,66669604,2025-07-27T16:30:45.71,2025-07-31T21:00:23.733,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,6497364,1893425.0,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-07-31T21:00:00,2025-07-31T22:00:00,Court #6,,Credit Card,Fee,66669605,2025-07-27T16:30:45.737,2025-07-31T21:00:30.563,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,6447449,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-07-31T21:00:00,2025-07-31T22:00:00,Court #6,,Credit Card,Fee,66669606,2025-07-27T16:30:45.783,2025-07-31T21:00:36.837,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4958551,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-27T18:00:00,2025-07-27T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,66670693,2025-07-27T16:43:14.82,2025-07-27T18:28:58.437,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),30.0,30.0,0.0,4152882,,REDACTED,Bread & Butter Annual ($270 + Tax),2025-07-28T10:00:00,2025-07-28T11:30:00,Court #4,,Credit Card,Fee,66670841,2025-07-27T16:45:35.363,2025-07-28T12:13:50.163,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6912706,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-27T18:00:00,2025-07-27T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,66671980,2025-07-27T16:58:36.09,2025-07-27T17:50:30.56,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6415678,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-27T18:00:00,2025-07-27T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,66673219,2025-07-27T17:10:47.647,2025-07-27T17:11:42.413,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5528241,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-27T18:00:00,2025-07-27T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,66679052,2025-07-27T18:10:26.437,2025-07-27T19:32:59.807,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5863230,2050851.0,REDACTED,Premium Membership w. Payment Plan,2025-07-27T18:00:00,2025-07-27T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,66680487,2025-07-27T18:26:38.54,2025-07-27T18:49:03.783,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5935712,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-27T18:00:00,2025-07-27T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,66682045,2025-07-27T18:48:23.91,2025-07-27T18:48:37.99,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5822343,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-27T18:00:00,2025-07-27T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,66682222,2025-07-27T18:50:48.48,2025-07-27T18:51:10.02,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4322796,,REDACTED,Sweet & Sour,2025-07-30T18:00:00,2025-07-30T20:00:00,"Court #5, Court #6, Court #7",,Credit Card,Fee,66684365,2025-07-27T19:13:48.35,2025-07-30T17:46:16.16,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),40.0,40.0,0.0,7817625,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-27T19:30:00,2025-07-27T20:30:00,Court #1,,Credit Card,Fee,66684498,2025-07-27T19:16:09.34,2025-07-27T19:18:27.273,REDACTED,
POS,Food - Frito Lay Baked ,Other POS (6006),2.0,2.0,0.0,4656960,,REDACTED,Basic Membership w. Payment Plan,2025-07-27T19:58:14.98,2025-07-27T19:58:14.98,,,Credit Card,Fee,66687542,2025-07-27T19:58:14.98,2025-07-27T19:58:14.98,REDACTED,0.0
Event Registration, High Intermediate - Ladies Night High Intermediate,Organized Play Fees (6004),5.0,5.0,0.0,5856808,1502334.0,REDACTED,Basic Membership w. Payment Plan,2025-07-28T18:00:00,2025-07-28T20:00:00,"Court #1, Court #2",,Credit Card,Fee,66688997,2025-07-27T20:16:29.51,2025-07-28T19:18:13.797,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),27.0,27.0,0.0,4901492,1161866.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-28T18:00:00,2025-07-28T20:00:00,"Court #5, Court #6, Court #7",,Credit Card,Fee,66689721,2025-07-27T20:24:08.193,2025-07-28T19:19:41.657,REDACTED,
POS,Drinks - Water Bottle,Other POS (6006),6.0,6.0,0.0,4918536,,REDACTED,Basic Membership w. Payment Plan,2025-07-27T21:06:12.417,2025-07-27T21:06:12.417,,,Credit Card,Fee,66692401,2025-07-27T21:06:12.417,2025-07-27T21:06:12.417,REDACTED,0.0
Event Registration,Private Event - Glenn's Private Group,Court Fees (6002),13.0,13.0,0.0,5504566,1504396.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-29T11:00:00,2025-07-29T13:00:00,"Court #1, Court #2, Court #3",,Credit Card,Fee,66692472,2025-07-27T21:06:55.31,2025-07-29T10:43:29.64,REDACTED,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,4289939,,REDACTED,Basic Membership w. Payment Plan,2025-07-28T11:00:00,2025-07-28T13:00:00,"Court #5, Court #6",,Credit Card,Fee,66693092,2025-07-27T21:16:13.323,2025-07-28T10:57:03.523,REDACTED,
Membership Fee,Membership Dues,Membership Sales (6001),266.56,250.0,16.56,4403866,1028322.0,REDACTED,,2025-07-28T00:00:00,2026-07-27T01:00:00,,,Credit Card,Fee,66706379,2025-07-28T03:59:48.483,2025-07-28T04:41:02.553,REDACTED,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4657929,,REDACTED,,2025-07-28T11:00:00,2025-07-28T13:00:00,"Court #5, Court #6",,Credit Card,Fee,66715883,2025-07-28T08:20:00.433,2025-07-28T09:16:03.86,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4391009,,REDACTED,Bread & Butter Annual ($270 + Tax),2025-07-29T18:00:00,2025-07-29T20:00:00,"Court #5, Court #6",,Credit Card,Fee,66717916,2025-07-28T08:49:55.237,2025-07-29T20:33:31.967,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,5116629,,REDACTED,Sweet & Sour - Seniors,2025-07-29T18:00:00,2025-07-29T20:00:00,"Court #5, Court #6",,Credit Card,Fee,66718511,2025-07-28T08:56:45.95,2025-07-29T20:33:46.097,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4402949,,REDACTED,Sweet & Sour,2025-07-29T18:00:00,2025-07-29T20:00:00,"Court #5, Court #6",,Credit Card,Fee,66718817,2025-07-28T08:58:30,2025-07-29T20:33:39.457,REDACTED,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,4519775,,REDACTED,Basic Membership w. Payment Plan,2025-07-28T11:00:00,2025-07-28T13:00:00,"Court #5, Court #6",,Credit Card,Fee,66723112,2025-07-28T09:34:29.853,2025-07-28T11:25:46.51,REDACTED,
Event Registration, High Intermediate - Ladies Night High Intermediate,Organized Play Fees (6004),27.0,27.0,0.0,5016892,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-28T18:00:00,2025-07-28T20:00:00,"Court #1, Court #2",,Credit Card,Fee,66723438,2025-07-28T09:38:04.343,2025-07-28T19:18:01.843,REDACTED,
Event Registration,Invitation Only Group - 4.25 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3674957,,REDACTED,The Founders,2025-07-28T20:00:00,2025-07-28T22:00:00,Court #6,,Credit Card,Fee,66727509,2025-07-28T10:07:07.43,2025-07-28T19:58:39.957,REDACTED,
Membership Fee,,Membership Sales (6001),179.13,168.0,11.13,4519775,,REDACTED,Basic Membership w. Payment Plan,,2025-07-28T10:27:57.767,,,Credit Card,Refund - CC,66729963,2025-07-28T10:27:57.767,2025-07-28T10:27:57.767,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,5226527,1246385.0,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-07-29T18:00:00,2025-07-29T20:00:00,"Court #5, Court #6",,Credit Card,Fee,66731890,2025-07-28T10:42:57.04,2025-07-29T20:34:40.467,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),300.0,300.0,0.0,3991464,,REDACTED,Bread & Butter Annual - Seniors ($250 + Tax),2025-07-25T14:30:00,2025-07-25T15:30:00,Court #4,,Credit Card,Refund - CC,66733479,2025-07-28T10:56:26.89,2025-07-28T10:56:26.89,REDACTED,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,3633990,,REDACTED,Basic - Founders w/ Payment,2025-07-28T11:00:00,2025-07-28T13:00:00,"Court #5, Court #6",,Credit Card,Fee,66734794,2025-07-28T11:06:04.153,2025-07-28T11:06:22.19,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),30.0,30.0,0.0,6597760,,REDACTED,Bread & Butter Annual ($270 + Tax),2025-07-28T17:30:00,2025-07-28T19:00:00,Court #3,,Credit Card,Fee,66735016,2025-07-28T11:07:51.777,2025-07-28T16:52:03.48,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),10.0,10.0,0.0,7561185,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-28T17:30:00,2025-07-28T19:00:00,Court #3,,Credit Card,Fee,66735018,2025-07-28T11:07:51.8,2025-07-28T17:43:21.19,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),20.0,20.0,0.0,7561185,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-28T17:30:00,2025-07-28T19:00:00,Court #3,,Credit Card,Fee,66735018,2025-07-28T11:07:51.8,2025-07-28T12:04:19.88,REDACTED,
Lesson,Semi-Private,Lesson Fees (6003),65.0,65.0,0.0,3664709,,REDACTED,The Founders,2025-07-28T17:00:00,2025-07-28T18:00:00,Court #2,C. Cronheim,Credit Card,Fee,66737038,2025-07-28T11:24:16.467,2025-07-28T20:17:03.81,REDACTED,
Lesson,Semi-Private,Lesson Fees (6003),65.0,65.0,0.0,3664711,,REDACTED,The Founders,2025-07-28T17:00:00,2025-07-28T18:00:00,Court #2,C. Cronheim,Credit Card,Fee,66737039,2025-07-28T11:24:16.467,2025-07-28T20:17:09.507,REDACTED,
Event Registration,Guided Beginner Social - Guided Beginner,Organized Play Fees (6004),10.0,10.0,0.0,7656028,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-31T17:00:00,2025-07-31T18:00:00,"Court #3, Court #4",,Credit Card,Fee,66745320,2025-07-28T12:35:11.737,2025-07-28T12:35:42.613,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),5.0,5.0,0.0,4177855,,REDACTED,Basic Membership w. Payment Plan,2025-07-30T19:00:00,2025-07-30T20:00:00,Court #8,,Credit Card,Fee,66748037,2025-07-28T12:59:28.93,2025-07-30T19:26:23.91,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,6785232,1780857.0,REDACTED,Bread & Butter Annual ($270 + Tax),2025-07-29T18:00:00,2025-07-29T20:00:00,"Court #5, Court #6",,Credit Card,Fee,66749928,2025-07-28T13:16:12.73,2025-07-29T20:34:48.137,REDACTED,
Event Registration, High Intermediate - Ladies Night High Intermediate,Organized Play Fees (6004),17.0,17.0,0.0,4280289,,REDACTED,Sweet & Sour,2025-07-30T18:00:00,2025-07-30T20:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,66752084,2025-07-28T13:34:13.577,2025-07-30T19:29:48.033,REDACTED,
Event Registration, High Intermediate - Ladies Night High Intermediate,Organized Play Fees (6004),5.0,5.0,0.0,4241427,,REDACTED,Basic Membership w. Payment Plan,2025-07-30T18:00:00,2025-07-30T20:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,66754210,2025-07-28T13:54:26.193,2025-07-30T19:30:10.587,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),5.0,5.0,0.0,4971642,1471975.0,REDACTED,Basic Membership w. Payment Plan,2025-07-30T18:00:00,2025-07-30T19:00:00,Court #8,,Credit Card,Fee,66756387,2025-07-28T14:13:58.33,2025-07-30T18:23:23.98,REDACTED,
Event Registration,Invitation Only Group - 4.25 Open Play,Organized Play Fees (6004),27.0,27.0,0.0,5874541,1948434.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-28T20:00:00,2025-07-28T22:00:00,Court #6,,Credit Card,Fee,66756392,2025-07-28T14:13:58.33,2025-07-28T19:58:46.763,REDACTED,
Event Registration,Rondot Championship Cup - Rondot Cup Championship - Men's Doubles 3.0-3.49,,40.0,40.0,0.0,6574948,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-08-02T11:00:00,2025-08-02T15:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,66759679,2025-07-28T14:40:13.86,2025-07-30T15:11:20.84,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),7.5,7.5,0.0,5126698,,REDACTED,Basic Membership w. Payment Plan,2025-07-28T15:00:00,2025-07-28T16:30:00,Court #1,,Credit Card,Fee,66761981,2025-07-28T15:00:02.58,2025-07-28T16:54:41.91,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3638610,878757.0,REDACTED,The Founders,2025-07-28T18:00:00,2025-07-28T20:00:00,"Court #5, Court #6, Court #7",,Credit Card,Fee,66765200,2025-07-28T15:28:53.71,2025-07-28T19:20:29.343,REDACTED,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4835529,,REDACTED,Sweet & Sour - Seniors,2025-07-29T11:00:00,2025-07-29T13:00:00,"Court #5, Court #6",,Credit Card,Fee,66770257,2025-07-28T16:13:36.413,2025-07-29T11:24:40.19,REDACTED,
